City,Region,Country,"Internet Price, 2010","Internet Price, 2011","Internet Price, 2012","Internet Price, 2013","Internet Price, 2014","Internet Price, 2015","Internet Price, 2016","Internet Price, 2017","Internet Price, 2018","Internet Price, 2019","Internet Price, 2020"
Thunder Bay,Ontario,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9529258601011,59.6207284026991,0.0
Barrie,Ontario,Canada,0.0,0.0,0.0,58.65384615384621,0.0,51.4190051020408,0.0,0.0,0.0,60.606194987867696,0.0
Oxford,England,United Kingdom,0.0,0.0,0.0,41.792929292929294,0.0,33.161068044789,32.828650458582004,33.9258409785933,45.7113351290726,40.12891809909,45.40274504996571
Burlington,Ontario,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.639756537817796,55.8020453851709,0.0
New Orleans,Louisiana,United States of America,0.0,0.0,0.0,39.6666666666667,0.0,55.60125,67.35714285714289,58.571428571428605,74.0218181818182,68.7283333333333,73.6583333333333
Johannesburg,Gauteng,South Africa,0.0,84.2899159663866,62.19117647058821,85.68588469184891,65.02287822568279,63.019118334257094,57.103095399822294,67.49985852565479,74.9337523337747,64.6702967625683,54.414399738904294
Kingston,Surrey County,Jamaica,0.0,0.0,0.0,30.5338809034908,24.598032157427397,0.0,32.012830742561604,0.0,41.9562399124567,36.0943960425281,0.0
Salzburg,Salzburg,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9222271980893,0.0,34.4758109650988,0.0
Dayton,Ohio,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,56.75,50.711428571428605,62.141428571428605,59.24875,61.6566666666667
Albuquerque,New Mexico,United States of America,0.0,0.0,0.0,56.198,0.0,42.0,51.0,83.6,65.47,63.499285714285705,76.1111111111111
Santo Domingo,,Dominican Republic,0.0,0.0,0.0,72.6779995072678,74.68439930160041,49.506215399590396,51.4154630712315,48.6237384523388,61.3920543504175,55.345911949685494,45.022171316364
Oklahoma City,Oklahoma,United States of America,0.0,0.0,0.0,53.3333333333333,44.8,50.898999999999994,62.3333333333333,66.4271428571429,70.12375,73.4536363636364,63.7911111111111
Brisbane,Queensland,Australia,46.610169491525404,55.31914893617021,53.398058252427205,68.8873626373626,68.5656100818556,54.4352597740688,51.9389922947649,54.868776656152804,57.400111825516205,52.9062751556419,51.6924185762951
Kuwait City,,Kuwait,0.0,0.0,0.0,66.6666666666667,0.0,55.486798679868,42.6073483842408,0.0,27.3959716069728,24.0028524010995,22.040382422846303
Colombo,Western Province,Sri Lanka,0.0,21.345,23.9839567692476,19.2209847928091,11.069957417929098,42.427183258059294,17.5212183859134,17.2423884150415,16.0590236272659,15.876477982958601,17.4231677124948
Almaty,,Kazakhstan,0.0,0.0,32.250252429635204,27.827346004160198,21.692750498194,21.0878571727273,11.900483183598098,12.3076510898605,12.4657080722378,11.547560681657501,11.3361705814924
Osaka,Osaka Prefecture,Japan,0.0,0.0,0.0,0.0,0.0,34.4516775162744,0.0,0.0,40.588829571276,48.0258600785038,0.0
Boise,Idaho,United States of America,0.0,0.0,0.0,42.4975,0.0,47.22222222222221,46.0666666666667,53.3888888888889,57.8571428571429,57.0833333333333,63.91339781120111
Izmir,Izmir Province,Turkey,0.0,0.0,31.8279569892473,30.8862433862434,25.8700258700259,19.4631843347668,18.7323066904174,17.1145141259425,17.4899287821417,14.364056269533,14.835711305991499
Lviv,Lviv Oblast,Ukraine,0.0,0.0,0.0,7.25538971807629,4.18766258572702,3.0961825630208906,2.98825568329453,3.6776544579132904,4.05607984352611,4.39239096284202,5.04327873107734
Minneapolis,Minnesota,United States of America,0.0,0.0,52.598,43.998000000000005,52.198,47.803043478260896,50.531000000000006,49.6078260869565,58.785,56.5,63.0625
Calgary,,Canada,44.471153846153896,44.6735395189003,56.634304207119705,48.0332167832168,54.752691568612,42.937233032748,47.122438527997396,48.103704200329,58.7342311378942,58.563853984894294,55.974498240052206
Aberdeen,Scotland,United Kingdom,0.0,0.0,28.842307692307703,31.6666666666667,0.0,30.7554339565283,34.7616505718122,39.2456676860347,38.4611813948677,41.7087967644085,32.401049876566404
Porto,,Portugal,0.0,28.9855072463768,27.5634118967452,29.2207792207792,31.4651653286161,25.196721311475397,29.1633556589851,29.892521271831605,34.423182796416505,34.3743478012824,35.328121277169
Cork,,Ireland,0.0,0.0,49.691358024691404,0.0,35.7191454619676,44.178226145439304,45.029704468914396,52.5806090461263,58.58538674140679,54.507211012014,49.2409300168153
Salvador,Bahia,Brazil,0.0,0.0,0.0,0.0,0.0,21.0407310868951,0.0,24.272949315047697,36.8722135682441,39.1779635103455,18.788031743361103
Tallahassee,Florida,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,57.998000000000005,0.0,61.06399999999999,72.0,74.1666666666667
Auckland,Auckland Region,New Zealand,33.193499622071,82.64462809917359,65.0375939849624,76.17777777777779,75.94655260037271,59.646635198417904,59.5623022846026,61.8476842987986,59.9248428596404,54.533372717597,49.5815013176525
Cleveland,Ohio,United States of America,0.0,0.0,0.0,0.0,0.0,51.998999999999995,45.0833333333333,48.6354545454545,55.4490909090909,60.7881818181818,61.665
Lublin,Lublin Voivodeship,Poland,0.0,0.0,0.0,0.0,0.0,12.6105078716118,8.709815090625629,12.781471028418,0.0,0.0,0.0
Milwaukee,Wisconsin,United States of America,0.0,40.0,0.0,43.3333333333333,40.0,39.4975,49.627272727272704,58.0666666666667,57.3888888888889,60.9,63.8877777777778
Yangon,Yangon Region,Myanmar,0.0,0.0,0.0,116.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Columbia,South Carolina,United States of America,0.0,0.0,0.0,0.0,44.0,0.0,51.56428571428571,74.4285714285714,58.598,61.1666666666667,0.0
Turku,,Finland,0.0,0.0,0.0,0.0,0.0,23.743169398907103,21.875354750823004,20.3313927451858,26.692914699454498,0.0,22.9910908131387
Adana,Adana Province,Turkey,0.0,0.0,0.0,0.0,0.0,0.0,16.7983968281331,17.908620040914602,14.006533164426301,15.182521014235801,13.2198968260497
Santa Fe,New Mexico,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,75.0,0.0
Suva,Central Division,Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6317445574045,0.0
Leeds,England,United Kingdom,14.5579710144928,0.0,38.4615384615385,0.0,35.1699882766706,30.568644339734202,31.3873926335711,33.940320637568306,46.2980992339473,32.0188742837883,37.147700495426506
Port of Spain,,Trinidad and Tobago,0.0,0.0,0.0,42.260961436872705,0.0,32.5845917556899,32.047898411932394,37.58467711697261,44.56405436636379,46.937615775762204,49.6553625055877
Sochi,Krasnodar Krai,Russia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.509158628048719,0.0
Anchorage,Alaska,United States of America,0.0,0.0,0.0,78.5,0.0,83.3333333333333,107.33,100.0,109.083333333333,134.363636363636,109.553333333333
Des Moines,Iowa,United States of America,0.0,0.0,0.0,0.0,0.0,39.80125,45.15,66.5,62.8,70.0,81.994
Hobart,Tasmania,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.64375795441399,57.82103448554071
Manaus,Amazonas,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,31.7012017637396,41.7494728218821,47.2686254498577,29.660585057588396,23.679774668249504
Porto Alegre,Rio Grande do Sul,Brazil,0.0,52.183544303797504,34.482758620689694,38.862928348909705,32.71706850306639,24.303091207905503,26.246712863632197,34.5777152974082,35.2913331900951,31.1261630421018,21.8445921314601
Buffalo,New York,United States of America,0.0,0.0,0.0,0.0,54.0,61.4,44.75,63.49875,69.79933333333331,58.749166666666696,73.1818181818182
Bursa,Bursa Province,Turkey,0.0,0.0,0.0,0.0,31.142253364475604,21.014978761457602,18.4235476641958,18.172536546780698,14.1231171165392,14.6951009907886,16.0842078050271
Tampere,,Finland,0.0,0.0,0.0,29.2207792207792,0.0,16.2431693989071,0.0,27.5190326914465,27.930242516252104,29.849186982769602,0.0
Raleigh,North Carolina,United States of America,0.0,0.0,42.0,41.8,55.0,46.243333333333304,48.2105263157895,56.73684210526321,57.4086363636364,54.83222222222221,58.1658333333333
Bydgoszcz,Kuyavian-Pomeranian Voivodeship,Poland,0.0,0.0,0.0,0.0,0.0,0.0,15.4599217858605,0.0,15.4669624779607,13.6136031712915,14.504333232288198
Nottingham,England,United Kingdom,0.0,0.0,40.2564102564103,25.2525252525252,0.0,32.9330698687744,26.9034794002038,27.607883112470304,34.482438491950305,42.2143579373104,35.279996664962
Linz,Upper Austria,Austria,0.0,0.0,0.0,0.0,0.0,21.844262295082,22.7040526734022,25.3022839229736,31.030513338115803,30.851933107972002,33.5681059571976
Mykolaiv,Mykolaiv Oblast,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6624970958890803,4.04070390711329,4.3715305394379405
Haifa,Haifa District,Israel,0.0,0.0,25.128205128205103,24.456521739130398,23.5862624403153,19.3633335915111,22.8011000777447,23.0414094322585,24.4777621571769,26.2834493808328,22.2710790052251
Kansas City,Missouri,United States of America,38.3333333333333,45.0,43.3333333333333,43.75,36.0,45.3325,49.5985,58.246875,56.4117647058824,65.4545454545455,62.5833333333333
Beersheba,Southern District,Israel,0.0,0.0,0.0,0.0,0.0,22.2678336302378,0.0,0.0,0.0,0.0,0.0
Isfahan,Isfahan Province,Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.888256955992897,0.0,0.0
Kharkiv,Kharkiv Oblast,Ukraine,0.0,0.0,12.467972256222,8.95522388059702,8.31953818073772,4.617085802994049,3.7724491518557595,4.708753891070099,5.22785900765956,5.513705407946169,6.03924456512159
Sheffield,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,29.615456606285,29.8165137614679,31.347671356318497,33.0019098977643,35.49669158451871
York,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,30.7347018003591,0.0,0.0,0.0,0.0
Suzhou,Jiangsu,People's Republic of China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.861537124733902,0.0
Olympia,Washington,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3333333333333,99.0,0.0
Belo Horizonte,Minas Gerais,Brazil,0.0,69.620253164557,40.012315270936,41.6588785046729,30.277860999381698,20.801275005495697,24.6404795527249,38.0596474016988,34.5158628233237,28.8684257466109,22.4559042090799
Cincinnati,Ohio,United States of America,0.0,0.0,0.0,61.6666666666667,0.0,42.8886666666667,44.3333333333333,62.070714285714295,50.2135714285714,55.1653333333333,57.454545454545496
Omaha,Nebraska,United States of America,0.0,0.0,0.0,31.6666666666667,0.0,62.328333333333305,54.24875,63.9554545454545,74.23076923076921,70.7272727272727,81.6625
Fresno,California,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,56.142857142857196,55.6225,77.0,65.8877777777778,0.0
Plymouth,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.575545421112498
Richmond,Virginia,United States of America,34.0,0.0,36.3333333333333,56.6666666666667,70.0,58.0,64.8453846153846,75.0,49.35,72.1666666666667,62.5555555555556
Chandigarh,,India,23.0083405234397,18.5275800711744,17.3364153627312,21.5929203539823,27.6017928772728,34.9351080368216,27.949207155978698,21.7435196545887,13.344981845669599,11.777129756183902,15.2741342978001
Plzen,,Czech Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4197936291201,0.0
Fortaleza,Ceara,Brazil,0.0,0.0,0.0,0.0,0.0,26.426530163615197,21.161581437093698,33.7166436579335,29.542890906161,25.940271124248298,17.868882595054
Derby,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,25.622361333527397,33.8939857288481,0.0,37.9170879676441,0.0
Guayaquil,Guayas Province,Ecuador,0.0,0.0,0.0,0.0,0.0,40.8571428571429,34.6,51.075,41.5714285714286,43.1818181818182,47.9
Louisville,Kentucky,United States of America,0.0,0.0,0.0,43.3333333333333,0.0,48.25,55.999166666666696,52.1111111111111,59.1818181818182,53.498000000000005,52.6
Madison,Wisconsin,United States of America,0.0,0.0,0.0,31.2475,37.5,45.454545454545496,50.9375,57.254615384615406,53.0909090909091,55.1335,57.2211111111111
Salem,Oregon,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4444444444444,60.8333333333333,69.8
Markham,Ontario,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.730792214169796,46.1937461797772,52.2059566268056
La Plata,Buenos Aires Province,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2962366313152,0.0
Brampton,Ontario,Canada,0.0,0.0,0.0,0.0,0.0,0.0,43.8939251849536,0.0,52.917933435634005,39.203338957883894,48.320862180159594
Cordoba,Cordoba Province,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,33.8042937821771,54.36778949833901,42.6615121651577,27.967959905132698,25.1587590229983
Mendoza,Mendoza,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.752931121972104,0.0,27.0303983870887
Tulsa,Oklahoma,United States of America,0.0,0.0,0.0,0.0,0.0,47.0,59.4536363636364,77.55555555555559,73.5335,66.2727272727273,69.0
Coimbra,Coimbra,Portugal,0.0,28.9855072463768,23.765432098765398,29.8701298701299,24.9013471220574,0.0,30.877511635827,32.6395391442413,50.3605628868387,0.0,34.2361279662961
Espoo,Uusimaa,Finland,0.0,0.0,0.0,0.0,0.0,0.0,20.206606879328,0.0,18.962396356417102,0.0,21.1317628878146
Oulu,,Finland,0.0,0.0,0.0,0.0,18.097700367396897,0.0,14.540053732924699,0.0,29.910662151115304,22.079070496317396,0.0
Palo Alto,California,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,0.0
Charleston,South Carolina,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,58.9983333333333,53.75,74.99285714285709,61.6616666666667,0.0
Lucknow,Uttar Pradesh,India,0.0,0.0,0.0,0.0,0.0,23.581197924854603,18.1165397409095,13.5896997841179,11.012237697244599,9.27522461944337,8.14835558830973
Dnipro,Dnipropetrovsk Oblast,Ukraine,0.0,0.0,0.0,7.21393034825871,4.03241461861709,3.7661699105458903,3.5329182780512203,4.22582669040671,4.71092381514529,5.02240426005641,5.34314076407897
Medellin,Antioquia Department,Colombia,0.0,0.0,35.0,25.652112923023,0.0,29.243187477802,25.170345610710395,29.880859906988,40.259352587710794,37.7436137502246,30.0187042084095
Kayseri,Kayseri Province,Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4888228220465
Recife,Pernambuco,Brazil,0.0,0.0,0.0,0.0,31.1197626165722,26.2448351510312,24.8291148028893,36.1029779874691,36.0781364702512,30.6458736792036,20.735381633842103
Amritsar,Punjab,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.818617792483,0.0,0.0
San Luis Obispo,California,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,0.0
Cambridge,Massachusetts,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4285714285714,68.75,67.4975
New Haven,Connecticut,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,50.8333333333333,0.0,0.0,0.0,0.0
Stamford,Connecticut,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0
Portland,Maine,United States of America,0.0,0.0,0.0,0.0,0.0,53.5,43.99,49.0,0.0,61.3725,0.0
Rochester,New York,United States of America,0.0,0.0,0.0,0.0,0.0,47.4983333333333,51.0909090909091,54.22222222222221,54.198,59.11,63.0
Irvine,California,United States of America,0.0,0.0,0.0,0.0,0.0,47.1428571428571,55.875,66.125,66.25,65.0,70.99571428571429
Fremont,California,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,41.4983333333333,0.0,49.1666666666667,53.2,65.71428571428571
Scottsdale,Arizona,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4285714285714,0.0,81.25
Reno,Nevada,United States of America,0.0,0.0,0.0,0.0,24.0,48.099,46.5555555555556,49.845384615384596,62.88117647058821,59.1666666666667,59.84615384615379
Winston-Salem,North Carolina,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
Durham,North Carolina,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3311111111111,67.0
Orlando,Florida,United States of America,0.0,38.3333333333333,44.165,57.996,54.1666666666667,54.8420833333333,57.6648275862069,56.3734782608696,61.27425,65.16233333333331,67.0792
Greensboro,North Carolina,United States of America,0.0,0.0,0.0,0.0,0.0,43.6,51.1111111111111,51.0,0.0,58.3333333333333,61.998000000000005
Toledo,Ohio,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,49.0,69.37375,65.0,65.9,0.0
Lexington,Kentucky,United States of America,0.0,0.0,0.0,0.0,0.0,37.5,45.8,52.5,54.0,67.5,74.9975
Corpus Christi,Texas,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.412857142857106,71.25,0.0
Riverside,California,United States of America,0.0,0.0,0.0,0.0,0.0,42.6,50.0,0.0,60.5555555555556,54.5,0.0
Aurora,Colorado,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1666666666667,0.0
Anaheim,California,United States of America,0.0,0.0,0.0,0.0,0.0,54.9975,0.0,78.0,0.0,67.5,0.0
Tampa,Florida,United States of America,75.0,20.0,48.142857142857196,50.71428571428571,40.0,49.3483333333333,57.0,55.7079166666667,61.0624242424242,57.799666666666695,62.998461538461505
Bakersfield,California,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1666666666667,72.4433333333333,82.5,0.0
Colorado Springs,Colorado,United States of America,0.0,0.0,0.0,0.0,0.0,49.0,68.4444444444444,64.28571428571429,61.875,65.27,68.33
Virginia Beach,Virginia,United States of America,0.0,0.0,0.0,0.0,0.0,56.0,59.1666666666667,0.0,0.0,75.0,0.0
Mesa,Arizona,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6655555555556,68.125,0.0
Wichita,Kansas,United States of America,0.0,0.0,0.0,0.0,0.0,50.198,54.72222222222221,54.8,69.62375,69.1666666666667,61.1225
